case_id,deleted_path,deletion_type,deletion_reason,replacement_or_policy,notes
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0013,cases/LONGTAIL/LONGTAIL_0013/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0022,cases/LONGTAIL/LONGTAIL_0022/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0023,cases/LONGTAIL/LONGTAIL_0023/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/sql/positives,nested_sql_compatibility,direct sql/pos_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/sql/negatives,nested_sql_compatibility,direct sql/neg_01.sql created and referenced,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/schema/postgres,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/schema/mysql,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/schema/spark,case_local_engine_schema,copied to external schema package and schema_ref updated,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/evidence,static_case_evidence,regeneration-first evidence_policy adopted,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/metadata,legacy_metadata,stable metadata represented in manifest/project control sources,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/notes,legacy_notes,public README and manifest capture current clean v2 status,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/data,legacy_data_profile,source-as-oracle witness and external schema profile cover runtime policy,clean-template-minimal v2 / regeneration-first policy,deleted only within Wave B target case
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/validation/run_postgres_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/validation/run_mysql_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/validation/run_spark_validation.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/validation/run_postgres_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/validation/run_mysql_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
LONGTAIL_0024,cases/LONGTAIL/LONGTAIL_0024/validation/run_spark_plan_collection.sh,legacy_engine_validation_script,v2 thin wrappers replace old engine-specific entrypoints,validation/run_validation.sh and validation/run_plan_collection.sh fail closed pending shared runner,old script no longer referenced by manifest/README/wrappers
