artifact_id,source_repo_path,relative_path,file_type,size_bytes,modified_time_if_available,category,common_core_related,pool_or_case_scope,method_or_route_if_inferable,denominator_scope_if_inferable,paper_facing_candidate,public_hygiene_risk,sensitive_risk,recommended_public_action,notes
legacy_report_artifact_07054,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/ddl_pg.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/ddl_pg.sql,sql,296,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07055,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/exact_evidence_artifact.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/exact_evidence_artifact.json,json,654,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07056,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/pg_witness_data.sql,sql,144,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07057,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/plan_delta.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/plan_delta.json,json,2291,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07058,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite.sql,sql,409,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07059,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_explain.sql,sql,594,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07060,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.json,json,15393,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07061,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07062,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan.stdout.json,json,15161,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07063,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/rewrite_plan_feature_summary.json,json,1788,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07064,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/setup.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/setup.sql,sql,426,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07065,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/setup.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/setup.stderr.log,log,282,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07066,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/setup.stdout.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/setup.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07067,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source.sql,sql,613,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07068,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_explain.sql,sql,798,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07069,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.json,json,15391,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07070,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07071,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan.stdout.json,json,15161,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07072,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0054__pg/source_plan_feature_summary.json,json,1786,2026-05-13T23:38:41,local_run_workspace,true,PERF_0054,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07073,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/cleanup.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/cleanup.sql,sql,92,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07074,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/cleanup.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/cleanup.stderr.log,log,684,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07075,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/cleanup.stdout.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/cleanup.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07076,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/ddl_pg.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/ddl_pg.sql,sql,454,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07077,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/exact_evidence_artifact.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/exact_evidence_artifact.json,json,654,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07078,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/pg_witness_data.sql,sql,1422,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07079,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/plan_delta.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/plan_delta.json,json,2306,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07080,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite.sql,sql,615,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07081,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_explain.sql,sql,800,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07082,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan.json,json,29201,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07083,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07084,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan.stdout.json,json,29127,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07085,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/rewrite_plan_feature_summary.json,json,1791,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07086,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/setup.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/setup.sql,sql,426,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07087,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/setup.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/setup.stderr.log,log,282,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07088,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/setup.stdout.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/setup.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07089,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source.sql,sql,820,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07090,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_explain.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_explain.sql,sql,1005,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07091,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.json,json,29208,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07092,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07093,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.stdout.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan.stdout.json,json,29127,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07094,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan_feature_summary.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0056__pg/source_plan_feature_summary.json,json,1789,2026-05-13T23:38:41,local_run_workspace,true,PERF_0056,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07095,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/cleanup.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/cleanup.sql,sql,92,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07096,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/cleanup.stderr.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/cleanup.stderr.log,log,799,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=<LOCAL_PATH_PATTERN>;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07097,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/cleanup.stdout.log,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/cleanup.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_07098,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/ddl_pg.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/ddl_pg.sql,sql,755,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07099,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/exact_evidence_artifact.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/exact_evidence_artifact.json,json,654,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07100,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/pg_witness_data.sql,sql,337,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_07101,legacy:reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/plan_delta.json,reports/evaluation/common_core_v0/runs/pg_plan_attribution_113_01/workspaces/direct_llm__direct_llm_same_engine_rewrite__PERF_0062__pg/plan_delta.json,json,2162,2026-05-13T23:38:41,local_run_workspace,true,PERF_0062,direct_llm;pg_plan_attribution;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
