case_id,relative_path,absolute_path,exists,file_type,extension,size_bytes,sha256,git_tracked,text_or_binary,risk_local_path,risk_prompt_api_token,risk_log_debug,risk_spark_warehouse,risk_large_or_binary,risk_unknown,evidence_role,referenced_by,static_reference_summary,classification,recommended_action,do_not_delete,notes
PORT_0024,cases/PORT/PORT_0024/validation/check_plan_artifacts.py,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/check_plan_artifacts.py,yes,python,.py,1505,4381750e94155eb6bc55efbb96c4ba6ccbe054c5874d14a9ee42fc89733f4335,yes,text,no,no,no,no,no,no,plan/failure observability,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/check_results.py,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/check_results.py,yes,python,.py,3306,6511ddd77b4bdcef986abbb564e6c4fea5b991571285a5c833db8ea18387ad04,yes,text,no,no,no,no,no,no,checker / normalization,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/mysql_witness_data.sql,yes,sql,.sql,69,6db7ba5059fa52e39062704830f6f0167475f0afa43852a131a9f73e09f86a29,yes,text,no,no,no,no,no,no,schema/data context,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/pg_witness_data.sql,yes,sql,.sql,69,6db7ba5059fa52e39062704830f6f0167475f0afa43852a131a9f73e09f86a29,yes,text,no,no,no,no,no,no,schema/data context,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/run_mysql_plan_collection.sh,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/run_mysql_plan_collection.sh,yes,shell_script,.sh,1788,9d5371d2d6e988f1469d04d9d68ca7d071bfba907adfef4315e47076af390bda,yes,text,no,no,no,no,no,no,plan/failure observability,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/run_mysql_validation.sh,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/run_mysql_validation.sh,yes,shell_script,.sh,1727,b24d0825ec78eedd08ed1e7d5184c168663250fceea70d37b8d3b14d1f7b7680,yes,text,no,no,no,no,no,no,validation scripts,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/run_pg_plan_collection.sh,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/run_pg_plan_collection.sh,yes,shell_script,.sh,1283,e9c43d1408a8246a4000b0fa2a97de7377c06cdbabdf65359c0949519a593db3,yes,text,no,no,no,no,no,no,plan/failure observability,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/run_pg_validation.sh,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/run_pg_validation.sh,yes,shell_script,.sh,1057,5736dcb75181067e476b6b86bfd9c16f9cce05388a3a4bf655ac2db480a9e631,yes,text,no,no,no,no,no,no,validation scripts,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/run_spark_plan_collection.sh,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/run_spark_plan_collection.sh,yes,shell_script,.sh,3181,8b24f118b0b09d7a4138bcc3a18da8923db0ab3600bb0ea05bcd0fc80dee3cb4,yes,text,no,no,no,no,no,no,plan/failure observability,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/run_spark_validation.sh,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/run_spark_validation.sh,yes,shell_script,.sh,2774,d623bead8b9691e4982bd74362634c03ee9c239a8b94f1b52c0a70743d007cba,yes,text,no,no,no,no,no,no,validation scripts,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/validation/spark_witness_data.sql,yes,sql,.sql,69,6db7ba5059fa52e39062704830f6f0167475f0afa43852a131a9f73e09f86a29,yes,text,no,no,no,no,no,no,schema/data context,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0024,cases/PORT/PORT_0024/witness_design_notes.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0024/witness_design_notes.md,yes,text/markdown,.md,332,6451ff4b3276eee9569e4b7aaf2e655e9a1fec76c2a510f7a210e3b21c39183e,yes,text,no,no,no,no,no,no,schema/data context,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...306_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/README.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/README.md,yes,text/markdown,.md,392,5c5fcc024919fe917c29043c1d463a2d5c124f362034e57c54a7bc9d43b5bb5e,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/manifest.yaml,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/manifest.yaml,yes,yaml,.yaml,2619,3910d7888a9913bf24d8999b00bfbe023614bd48b0dfcaf0eb2016eb5a30c084,yes,text,no,no,no,no,no,no,denominator-aware traceability metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/promotion_checklist.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/promotion_checklist.md,yes,text/markdown,.md,321,e9fc6b9d94a8914401de2fb625e921f17363f13dbe818d7c9c59c80bb43570bf,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/provenance/parrot_source_record.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/provenance/parrot_source_record.json,yes,json,.json,902,d340ce6eb3099424ed47ca481401aed3852c779fdee02598d45cee5ddfd09c0c,yes,text,no,no,no,no,no,no,provenance,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0025,cases/PORT/PORT_0025/provenance/provenance_notes.txt,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0025/provenance/provenance_notes.txt,yes,text/plain,.txt,437,1b182dfc332c819ee47f770845cfc4f1a8d512ae85345644b76faae0b1d78bac,yes,text,no,no,no,no,no,no,provenance,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/sqlglot_same_engine_failure_drilldown_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_recovery_priority_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/r_bot_120_candidate_matrix_v1.csv;...266_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
