case_id,relative_path,public_release_path,source_kind,source_legacy_path_or_generated_from,size_bytes,sha256_public_copy,sha256_source_if_applicable,sha256_matches_source_if_applicable,category,canonical_section,public_hygiene_scan_ok,evidence_role,notes
PERF_0056,evidence/retained_controls/spark/source.tsv,cases/PERF/PERF_0056/evidence/retained_controls/spark/source.tsv,legacy_file,cases/PERF/PERF_0056/runs/spark/source.tsv,6,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,True,retained_control_evidence,evidence,True,control_validation,spark source output
PERF_0056,evidence/retained_controls/spark/rewrite_pos_01.tsv,cases/PERF/PERF_0056/evidence/retained_controls/spark/rewrite_pos_01.tsv,legacy_file,cases/PERF/PERF_0056/runs/spark/rewrite_pos_01.tsv,6,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,ff79b7c6321657c1b4ec404e2140f623739d86bb47393ebe9205dcce6906d107,True,retained_control_evidence,evidence,True,control_validation,spark positive output
PERF_0056,evidence/hard_negative/spark/rewrite_neg_01.tsv,cases/PERF/PERF_0056/evidence/hard_negative/spark/rewrite_neg_01.tsv,legacy_file,cases/PERF/PERF_0056/runs/spark/rewrite_neg_01.tsv,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,True,hard_negative_evidence,evidence,True,hard_negative_rejection,spark hard-negative rejection output
PERF_0056,evidence/retained_plans/plan_check.json,cases/PERF/PERF_0056/evidence/retained_plans/plan_check.json,legacy_file,cases/PERF/PERF_0056/runs/plan_check.json,767,9553645df512d1cde781fc8ee7be457d4f146b3aca1252dcd33b7c1fcc71ad2e,9553645df512d1cde781fc8ee7be457d4f146b3aca1252dcd33b7c1fcc71ad2e,True,retained_plan_evidence,evidence,True,plan_observability,aggregate plan artifact presence
PERF_0056,evidence/retained_plans/mysql/plan_check.json,cases/PERF/PERF_0056/evidence/retained_plans/mysql/plan_check.json,legacy_file,cases/PERF/PERF_0056/runs/mysql/plans/plan_check.json,918,9ce988c1dbb191d42f324797211bf324041adf0c5517eb7df316344406b55daf,9ce988c1dbb191d42f324797211bf324041adf0c5517eb7df316344406b55daf,True,retained_plan_evidence,evidence,True,plan_observability,MySQL plan check
PERF_0056,evidence/retained_plans/spark/plan_check.json,cases/PERF/PERF_0056/evidence/retained_plans/spark/plan_check.json,legacy_file,cases/PERF/PERF_0056/runs/spark/plans/plan_check.json,913,3e4233161d8eba0dc13f42b23b86511bf08118370e8efa0b773b7f78c43fc192,3e4233161d8eba0dc13f42b23b86511bf08118370e8efa0b773b7f78c43fc192,True,retained_plan_evidence,evidence,True,plan_observability,Spark plan check
PERF_0056,evidence/retained_plans/postgres/source.json,cases/PERF/PERF_0056/evidence/retained_plans/postgres/source.json,legacy_file,cases/PERF/PERF_0056/runs/pg/plans/source.json,12272,7946fe5f4a88a1fb1b40d5568989b86408c6cc78ad72b3d7a6670f7aa2af46ae,7946fe5f4a88a1fb1b40d5568989b86408c6cc78ad72b3d7a6670f7aa2af46ae,True,retained_plan_evidence,evidence,True,plan_observability,postgres source.json plan
PERF_0056,evidence/retained_plans/mysql/source.json,cases/PERF/PERF_0056/evidence/retained_plans/mysql/source.json,legacy_file,cases/PERF/PERF_0056/runs/mysql/plans/source.json,6750,0a0c6c10c53235f7eb755fcf914f278a3230201e38367904dce1b8478312b9dd,0a0c6c10c53235f7eb755fcf914f278a3230201e38367904dce1b8478312b9dd,True,retained_plan_evidence,evidence,True,plan_observability,mysql source.json plan
PERF_0056,evidence/retained_plans/mysql/rewrite_pos_01.json,cases/PERF/PERF_0056/evidence/retained_plans/mysql/rewrite_pos_01.json,legacy_file,cases/PERF/PERF_0056/runs/mysql/plans/rewrite_pos_01.json,6750,349f05f9c32a15b48c4c0e2a434d8e28ffd3d35ab4e93b7ae34c32a9b047b921,349f05f9c32a15b48c4c0e2a434d8e28ffd3d35ab4e93b7ae34c32a9b047b921,True,retained_plan_evidence,evidence,True,plan_observability,mysql rewrite_pos_01.json plan
PERF_0056,evidence/retained_plans/mysql/rewrite_neg_01.json,cases/PERF/PERF_0056/evidence/retained_plans/mysql/rewrite_neg_01.json,legacy_file,cases/PERF/PERF_0056/runs/mysql/plans/rewrite_neg_01.json,6750,0a0c6c10c53235f7eb755fcf914f278a3230201e38367904dce1b8478312b9dd,0a0c6c10c53235f7eb755fcf914f278a3230201e38367904dce1b8478312b9dd,True,retained_plan_evidence,evidence,True,plan_observability,mysql rewrite_neg_01.json plan
PERF_0056,evidence/retained_plans/spark/source.sanitized.txt,cases/PERF/PERF_0056/evidence/retained_plans/spark/source.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0056/runs/spark/plans/source.txt,10859,25bb947a5db3ca076673e97506908af1e5cf2b3fad70fd322bf4babc8ba4435b,bf4a1420924a045da8101261e419a3321bbe2fd994f005e0a516cab96b01e993,False,retained_plan_evidence,evidence,True,plan_observability,Spark source plan observability; local temporary paths redacted
PERF_0056,evidence/retained_plans/spark/rewrite_pos_01.sanitized.txt,cases/PERF/PERF_0056/evidence/retained_plans/spark/rewrite_pos_01.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0056/runs/spark/plans/rewrite_pos_01.txt,10859,79160cb3b5fb1b11110bb1d0b83da19f8e93f8a71dcee1366a57406d2ef1c5e1,4120914fc46451d7b4c377a3503217db60553f349fea1fc69dd8e11529705667,False,retained_plan_evidence,evidence,True,plan_observability,Spark positive plan observability; local temporary paths redacted
PERF_0056,evidence/retained_plans/spark/rewrite_neg_01.sanitized.txt,cases/PERF/PERF_0056/evidence/retained_plans/spark/rewrite_neg_01.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0056/runs/spark/plans/rewrite_neg_01.txt,10859,a9e8c9eed04dc88b227b57d44f0fca52bfc31ee0634ff4a89c355725fc628323,e21c14b33bc55b8d9078ce9f4650eb0b17477152339d606d74db16d487a8edb6,False,retained_plan_evidence,evidence,True,plan_observability,Spark hard-negative plan observability; local temporary paths redacted
PERF_0056,evidence/hard_negative/hard_negative_summary.json,cases/PERF/PERF_0056/evidence/hard_negative/hard_negative_summary.json,generated,generated from static SQL/evidence mapping,889,04a649a504c7d56f84fdffec647ede7c5818ba893e312ab93afd7bae113754a0,,not_applicable,hard_negative_evidence,evidence,True,hard_negative_rejection,generated canonical metadata or summary
PERF_0056,evidence/package_validation_summary.json,cases/PERF/PERF_0056/evidence/package_validation_summary.json,generated,generated retained evidence summary,523,00cd5ac848523376b872f69c45a81c9c6282e2ace85049f31f564f8d02362cd9,,not_applicable,summary,evidence,True,package_validation_summary,generated canonical metadata or summary
PERF_0056,metadata/provenance.yaml,cases/PERF/PERF_0056/metadata/provenance.yaml,generated,generated from legacy manifest and static inspection,725,9c1f7325167a78f6321ea1aaef42f4da844bfee40b1b151c0d8518ec06a2e59f,,not_applicable,metadata,metadata,True,provenance,generated canonical metadata or summary
PERF_0056,metadata/taxonomy.yaml,cases/PERF/PERF_0056/metadata/taxonomy.yaml,generated,generated from legacy manifest tags and static SQL inspection,554,ae502c98c06ab44c7b56189feca5e12bd112ff846c8330db071f419c96bda01e,,not_applicable,metadata,metadata,True,taxonomy,generated canonical metadata or summary
PERF_0056,metadata/engine_support.yaml,cases/PERF/PERF_0056/metadata/engine_support.yaml,generated,generated engine support summary,469,767b8b4324207d2e7d41b527a96f0c4816e02ae17b3e5402be3b862d8c82b7ae,,not_applicable,metadata,metadata,True,engine_support,generated canonical metadata or summary
PERF_0056,metadata/denominator_eligibility.yaml,cases/PERF/PERF_0056/metadata/denominator_eligibility.yaml,generated,generated denominator boundary summary,412,65acabdc9dde25cb047cf7c256c1bd46cce2e58f325db10792a25beea501616e,,not_applicable,metadata,metadata,True,denominator_eligibility,generated canonical metadata or summary
PERF_0056,metadata/artifact_paths.yaml,cases/PERF/PERF_0056/metadata/artifact_paths.yaml,generated,generated canonical artifact path map,2182,7fe295bb2bf6c38541903f36b2499c253d64b6a85f5921f95d806703e0b5fb81,,not_applicable,metadata,metadata,True,artifact_paths,generated canonical metadata or summary
PERF_0056,README.md,cases/PERF/PERF_0056/README.md,generated,generated canonical README,2117,3628a81792a2e6c3913e59ca83b01d801303800b8b962470d040e753ab304746,,not_applicable,readme,root,True,case_readme,generated canonical metadata or summary
PERF_0056,notes/witness_design_notes.md,cases/PERF/PERF_0056/notes/witness_design_notes.md,generated,generated witness summary,450,80b53021251cc5414ed10b97d9c9aca7da66bf8495342ab0b155631554ce9f60,,not_applicable,notes,notes,True,witness_notes,generated canonical metadata or summary
PERF_0056,notes/risk_notes.md,cases/PERF/PERF_0056/notes/risk_notes.md,generated,generated risk summary,457,56cf274ab10017a384d812439fd598524820faef5396f3b2c6578bc0395a238f,,not_applicable,notes,notes,True,risk_notes,generated canonical metadata or summary
PERF_0056,notes/schema_notes.md,cases/PERF/PERF_0056/notes/schema_notes.md,generated,generated schema summary,358,9a1abfef86d2bd68d5ee3c1a8ab8d9e7ef540fb3453755a761f17aacbfa79af6,,not_applicable,notes,notes,True,schema_notes,generated canonical metadata or summary
PERF_0056,notes/promotion_checklist.md,cases/PERF/PERF_0056/notes/promotion_checklist.md,generated,generated migration packaging checklist,464,3304e1ab444a3317c06dfc79599790af4bb1d462af27f14fe84cf21f99267b30,,not_applicable,notes,notes,True,promotion_checklist,generated canonical metadata or summary
PERF_0056,notes/migration_notes.md,cases/PERF/PERF_0056/notes/migration_notes.md,generated,generated migration notes,1247,08845a6e3b43796ca81077177e55599f2bf747adcd8e49bf6a3f1d9fb01e0a34,,not_applicable,notes,notes,True,migration_notes,generated canonical metadata or summary
PERF_0056,runs/README.md,cases/PERF/PERF_0056/runs/README.md,generated,generated placeholder; raw runs not copied wholesale,265,709aec35f7a9d1a6c600d58f13ec826fd49936d5d25c272b152b1d5255f16726,,not_applicable,runs_placeholder,runs,True,raw_runs_placeholder,generated canonical metadata or summary
PERF_0056,manifest.yaml,cases/PERF/PERF_0056/manifest.yaml,generated,generated canonical manifest,4115,a20c9aa49ef000568c65a706c64a385c888e0e9ed90a0b427f8b794548ca7b34,,not_applicable,manifest,root,True,manifest,generated canonical metadata or summary
PERF_0056,evidence/runs_retention.yaml,cases/PERF/PERF_0056/evidence/runs_retention.yaml,generated,generated runs retention map,26749,5ee256dc8cde4ea48b83273ed97e3b3230b3fb4e850a8fe6a8e4c682174cfb34,,not_applicable,runs_retention,evidence,True,runs_retention,generated canonical metadata or summary
PERF_0062,sql/source.sql,cases/PERF/PERF_0062/sql/source.sql,legacy_file,cases/PERF/PERF_0062/source.sql,1714,1173728ec616c63fc26002b5c832448959956cab9ec40c7598b1ca3b3eebdc2a,1173728ec616c63fc26002b5c832448959956cab9ec40c7598b1ca3b3eebdc2a,True,sql,sql,True,source_sql,copied byte-for-byte from legacy source
PERF_0062,sql/positives/pos_01.sql,cases/PERF/PERF_0062/sql/positives/pos_01.sql,legacy_file,cases/PERF/PERF_0062/rewrite_pos_01.sql,1273,c1f94dab8685b912489dc42d48234ad6672dc95a12a65ccb662f92cfc53af041,c1f94dab8685b912489dc42d48234ad6672dc95a12a65ccb662f92cfc53af041,True,sql,sql,True,positive_rewrite,copied byte-for-byte from legacy source
PERF_0062,sql/negatives/neg_01.sql,cases/PERF/PERF_0062/sql/negatives/neg_01.sql,legacy_file,cases/PERF/PERF_0062/rewrite_neg_01.sql,1678,232d11daaf0a1614ea053adc7b58c3ef9dafef073530367588958f5f0d5f8656,232d11daaf0a1614ea053adc7b58c3ef9dafef073530367588958f5f0d5f8656,True,sql,sql,True,hard_negative,copied byte-for-byte from legacy source
PERF_0062,schema/postgres/ddl.sql,cases/PERF/PERF_0062/schema/postgres/ddl.sql,legacy_file,cases/PERF/PERF_0062/schema/ddl_pg.sql,755,f64d0a6af68120c5133722b69475f4b0cb3c4dd28c8d86c7892f6fe9e4ffea4b,f64d0a6af68120c5133722b69475f4b0cb3c4dd28c8d86c7892f6fe9e4ffea4b,True,schema_data_context,schema,True,postgres_schema_context,copied byte-for-byte from legacy source
PERF_0062,schema/mysql/ddl.sql,cases/PERF/PERF_0062/schema/mysql/ddl.sql,legacy_file,cases/PERF/PERF_0062/schema/ddl_mysql.sql,922,d72e1a1b9110a4f3c4217f52417546d4ae247bd901cdc98f990076206a2bed70,d72e1a1b9110a4f3c4217f52417546d4ae247bd901cdc98f990076206a2bed70,True,schema_data_context,schema,True,mysql_schema_context,copied byte-for-byte from legacy source
PERF_0062,schema/spark/ddl.sql,cases/PERF/PERF_0062/schema/spark/ddl.sql,legacy_file,cases/PERF/PERF_0062/schema/ddl_spark.sql,743,b97e9bb7f97a5e585ae7c32210664f446329e0bcf0f79482c300e49398999098,b97e9bb7f97a5e585ae7c32210664f446329e0bcf0f79482c300e49398999098,True,schema_data_context,schema,True,spark_schema_context,copied byte-for-byte from legacy source
PERF_0062,schema/postgres/load.sql,cases/PERF/PERF_0062/schema/postgres/load.sql,legacy_file,cases/PERF/PERF_0062/validation/pg_witness_data.sql,337,3dfe432e2b9c3d722e50f3e88fb1305e81a55de1b3add43754f637e9d6d9a1b4,3dfe432e2b9c3d722e50f3e88fb1305e81a55de1b3add43754f637e9d6d9a1b4,True,schema_data_context,schema,True,postgres_witness_load,copied byte-for-byte from legacy source
PERF_0062,schema/mysql/load.sql,cases/PERF/PERF_0062/schema/mysql/load.sql,legacy_file,cases/PERF/PERF_0062/validation/mysql_witness_data.sql,527,d675314485146ae553b1e805747e0a96701e418f6273a881687c8e77fedc9f8b,d675314485146ae553b1e805747e0a96701e418f6273a881687c8e77fedc9f8b,True,schema_data_context,schema,True,mysql_witness_load,copied byte-for-byte from legacy source
PERF_0062,schema/spark/load.sql,cases/PERF/PERF_0062/schema/spark/load.sql,legacy_file,cases/PERF/PERF_0062/validation/spark_witness_data.sql,539,5ac4e16adad4e27e25d63e95bfa4a1b995d725dfdba257f086542d9c08dd08bf,5ac4e16adad4e27e25d63e95bfa4a1b995d725dfdba257f086542d9c08dd08bf,True,schema_data_context,schema,True,spark_witness_load,copied byte-for-byte from legacy source
PERF_0062,schema/schema_profile.yaml,cases/PERF/PERF_0062/schema/schema_profile.yaml,generated,legacy schema/load summary,723,82024d7510140b13967f070501094f71384ed278bd80bd484d524e99bf1c5e03,,not_applicable,profile,schema,True,schema_profile,generated canonical metadata or summary
PERF_0062,data/data_profile.yaml,cases/PERF/PERF_0062/data/data_profile.yaml,generated,legacy data profile summary,657,c4f8dcd25084723f1b14bca4b9cdb1da1b3e67f787e2a9b3440dfbcbc47b3907,,not_applicable,profile,data,True,data_profile,generated canonical metadata or summary
PERF_0062,data/witness_profile.yaml,cases/PERF/PERF_0062/data/witness_profile.yaml,generated,legacy witness summary,871,0564b7c2218d252586abdfbdbebba6556a0c4d00ed8edb10a895e76337185ca7,,not_applicable,profile,data,True,witness_profile,generated canonical metadata or summary
PERF_0062,checker/checker.yaml,cases/PERF/PERF_0062/checker/checker.yaml,generated,generated canonical checker config,411,1e0abea822acc112a67634add4f7052592e38bf14c533548a15f50c62dfd838b,,not_applicable,checker,checker,True,checker_config,generated canonical metadata or summary
PERF_0062,checker/normalization.yaml,cases/PERF/PERF_0062/checker/normalization.yaml,generated,generated canonical normalization summary,437,5cfdb1975d406c162649a35bfa760fe8154437e5ff30e2083eccfc091764ddd1,,not_applicable,checker,checker,True,checker_normalization,generated canonical metadata or summary
PERF_0062,checker/compare_config.yaml,cases/PERF/PERF_0062/checker/compare_config.yaml,generated,generated canonical compare config,461,535f2dcf7b1dea28050509f138bdc67fc0ec6393054a08bd23de53101256de00,,not_applicable,checker,checker,True,compare_config,generated canonical metadata or summary
PERF_0062,checker/expected_rejections.yaml,cases/PERF/PERF_0062/checker/expected_rejections.yaml,generated,generated static hard-negative summary,1121,2ae0ce4f64608ce5bf6ad36456b646aa93e4b7ee77a71b4495e792452f0eb335,,not_applicable,checker,checker,True,expected_rejections,generated canonical metadata or summary
PERF_0062,validation/run_postgres_validation.sh,cases/PERF/PERF_0062/validation/run_postgres_validation.sh,adapted_legacy_file,cases/PERF/PERF_0062/validation/run_pg_validation.sh,2561,1e3ff980cf60ca440ba325f80131ba8b2c0bc5d3140bfa5c919c21162d1c8764,cf368034e7b65d302a2c2972209f3cc0a1212bbea5b0e99ec32b7893bd742bdd,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0062,validation/run_mysql_validation.sh,cases/PERF/PERF_0062/validation/run_mysql_validation.sh,adapted_legacy_file,cases/PERF/PERF_0062/validation/run_mysql_validation.sh,3957,8f8907d169ca633cb10eb03ef9a12c9970301cddca73707845eb68a4f893f39d,eeda1c27c04d5b7c17686d72ac5e806d3283a38c8879521e8d8468100cffb845,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0062,validation/run_spark_validation.sh,cases/PERF/PERF_0062/validation/run_spark_validation.sh,adapted_legacy_file,cases/PERF/PERF_0062/validation/run_spark_validation.sh,4877,f3d34b41f0abc7e9c6ce179b9dc73a7781f11a2d8f8e901d5fa1627690eaa47d,43d0c758a24d41ca95ee47c8b4dd2be791accd1d2c02b0a74bff34be070ffd84,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0062,validation/run_postgres_plan_collection.sh,cases/PERF/PERF_0062/validation/run_postgres_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0062/validation/run_pg_plan_collection.sh,6038,790aea7adffe19200b63658d866f5dea77a8ab20c503fed4d09eac04782e966e,88db3ed32e4d5b3cae56aa1b18bd76f58aa724416bfba47de9ecd8a2a427f080,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0062,validation/run_mysql_plan_collection.sh,cases/PERF/PERF_0062/validation/run_mysql_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0062/validation/run_mysql_plan_collection.sh,4177,16c8cb6751d7dfa06750285d2d5023d8a7ae51999be28ee2aeafc1aa3278a33d,1f782d830694fee7208ccd46ebb0d6afaeef82b49141378d377cc74c957b9970,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0062,validation/run_spark_plan_collection.sh,cases/PERF/PERF_0062/validation/run_spark_plan_collection.sh,adapted_legacy_file,cases/PERF/PERF_0062/validation/run_spark_plan_collection.sh,4886,0518258ebca7fa79ea4e4112b0e3332826bc85bc278ba62b5bbf8a540a48ffef,b4d0481c13ec1b88280ee635ef0fba8479b8b2feaf0902ef7e349d839f4e5ff0,False,validation_script,validation,True,retained_legacy_validation_asset,"adapted public copy uses canonical paths, neutral environment wording, and caveat"
PERF_0062,evidence/retained_controls/result_check.json,cases/PERF/PERF_0062/evidence/retained_controls/result_check.json,legacy_file,cases/PERF/PERF_0062/runs/result_check.json,906,da6fa26da159af9be9d01851b642e866c20824798e556a24c7f161f026759247,da6fa26da159af9be9d01851b642e866c20824798e556a24c7f161f026759247,True,retained_control_evidence,evidence,True,control_validation,aggregate result check
PERF_0062,evidence/retained_controls/mysql/result_check.json,cases/PERF/PERF_0062/evidence/retained_controls/mysql/result_check.json,legacy_file,cases/PERF/PERF_0062/runs/mysql/result_check.json,836,080b60dee3ad1e4d9c6105b00784429e706f34cbab1218f5aa2b877d0543bf2b,080b60dee3ad1e4d9c6105b00784429e706f34cbab1218f5aa2b877d0543bf2b,True,retained_control_evidence,evidence,True,control_validation,MySQL result check
PERF_0062,evidence/retained_controls/spark/result_check.json,cases/PERF/PERF_0062/evidence/retained_controls/spark/result_check.json,legacy_file,cases/PERF/PERF_0062/runs/spark/result_check.json,823,a682afcca6f2fafff92445f51093bca72d94284b3e5f7e10ab759813feaf5d5f,a682afcca6f2fafff92445f51093bca72d94284b3e5f7e10ab759813feaf5d5f,True,retained_control_evidence,evidence,True,control_validation,Spark result check
PERF_0062,evidence/retained_controls/postgres/source.tsv,cases/PERF/PERF_0062/evidence/retained_controls/postgres/source.tsv,legacy_file,cases/PERF/PERF_0062/runs/pg/source.tsv,66,7af0ee350b85f3fc958a5f299ac5ed529226458415f134f9bacf2607a21f4e96,7af0ee350b85f3fc958a5f299ac5ed529226458415f134f9bacf2607a21f4e96,True,retained_control_evidence,evidence,True,control_validation,postgres source output
PERF_0062,evidence/retained_controls/mysql/source.tsv,cases/PERF/PERF_0062/evidence/retained_controls/mysql/source.tsv,legacy_file,cases/PERF/PERF_0062/runs/mysql/source.tsv,34,df2b8a415a8aab373a6c3fd75957355933e9a05b13ed29f3664d3be279641211,df2b8a415a8aab373a6c3fd75957355933e9a05b13ed29f3664d3be279641211,True,retained_control_evidence,evidence,True,control_validation,mysql source output
PERF_0062,evidence/retained_controls/mysql/rewrite_pos_01.tsv,cases/PERF/PERF_0062/evidence/retained_controls/mysql/rewrite_pos_01.tsv,legacy_file,cases/PERF/PERF_0062/runs/mysql/rewrite_pos_01.tsv,34,df2b8a415a8aab373a6c3fd75957355933e9a05b13ed29f3664d3be279641211,df2b8a415a8aab373a6c3fd75957355933e9a05b13ed29f3664d3be279641211,True,retained_control_evidence,evidence,True,control_validation,mysql positive output
PERF_0062,evidence/hard_negative/mysql/rewrite_neg_01.tsv,cases/PERF/PERF_0062/evidence/hard_negative/mysql/rewrite_neg_01.tsv,legacy_file,cases/PERF/PERF_0062/runs/mysql/rewrite_neg_01.tsv,20,546b742cfcf44219d6bba37362683167005d0c52f63873c5a599baa8e2b3321d,546b742cfcf44219d6bba37362683167005d0c52f63873c5a599baa8e2b3321d,True,hard_negative_evidence,evidence,True,hard_negative_rejection,mysql hard-negative rejection output
PERF_0062,evidence/retained_controls/spark/source.tsv,cases/PERF/PERF_0062/evidence/retained_controls/spark/source.tsv,legacy_file,cases/PERF/PERF_0062/runs/spark/source.tsv,31,6f13d9b74f04830e7ff531354c80be1039b5088173e00d1af6d83f1f42cfca1a,6f13d9b74f04830e7ff531354c80be1039b5088173e00d1af6d83f1f42cfca1a,True,retained_control_evidence,evidence,True,control_validation,spark source output
PERF_0062,evidence/retained_controls/spark/rewrite_pos_01.tsv,cases/PERF/PERF_0062/evidence/retained_controls/spark/rewrite_pos_01.tsv,legacy_file,cases/PERF/PERF_0062/runs/spark/rewrite_pos_01.tsv,31,6f13d9b74f04830e7ff531354c80be1039b5088173e00d1af6d83f1f42cfca1a,6f13d9b74f04830e7ff531354c80be1039b5088173e00d1af6d83f1f42cfca1a,True,retained_control_evidence,evidence,True,control_validation,spark positive output
PERF_0062,evidence/hard_negative/spark/rewrite_neg_01.tsv,cases/PERF/PERF_0062/evidence/hard_negative/spark/rewrite_neg_01.tsv,legacy_file,cases/PERF/PERF_0062/runs/spark/rewrite_neg_01.tsv,20,546b742cfcf44219d6bba37362683167005d0c52f63873c5a599baa8e2b3321d,546b742cfcf44219d6bba37362683167005d0c52f63873c5a599baa8e2b3321d,True,hard_negative_evidence,evidence,True,hard_negative_rejection,spark hard-negative rejection output
PERF_0062,evidence/retained_plans/plan_check.json,cases/PERF/PERF_0062/evidence/retained_plans/plan_check.json,legacy_file,cases/PERF/PERF_0062/runs/plan_check.json,767,8778ad5b35d3754a5ddf45a017eaa687d4f47be45fa711d4e17886dddb30a5b9,8778ad5b35d3754a5ddf45a017eaa687d4f47be45fa711d4e17886dddb30a5b9,True,retained_plan_evidence,evidence,True,plan_observability,aggregate plan artifact presence
PERF_0062,evidence/retained_plans/mysql/plan_check.json,cases/PERF/PERF_0062/evidence/retained_plans/mysql/plan_check.json,legacy_file,cases/PERF/PERF_0062/runs/mysql/plans/plan_check.json,918,963668db25206838be794af482c4ae1908aeadac8d4e2d141587a249227aedf2,963668db25206838be794af482c4ae1908aeadac8d4e2d141587a249227aedf2,True,retained_plan_evidence,evidence,True,plan_observability,MySQL plan check
PERF_0062,evidence/retained_plans/spark/plan_check.json,cases/PERF/PERF_0062/evidence/retained_plans/spark/plan_check.json,legacy_file,cases/PERF/PERF_0062/runs/spark/plans/plan_check.json,913,59901a9ca7d0c441e9589556d072fce8a63a7e8126cd34e2d309aa63c6c54fe9,59901a9ca7d0c441e9589556d072fce8a63a7e8126cd34e2d309aa63c6c54fe9,True,retained_plan_evidence,evidence,True,plan_observability,Spark plan check
PERF_0062,evidence/retained_plans/postgres/source.json,cases/PERF/PERF_0062/evidence/retained_plans/postgres/source.json,legacy_file,cases/PERF/PERF_0062/runs/pg/plans/source.json,9253,54f3877963f6b48f1212e1b1ba65c393911f06e48a3a922e7c40d99b86367aac,54f3877963f6b48f1212e1b1ba65c393911f06e48a3a922e7c40d99b86367aac,True,retained_plan_evidence,evidence,True,plan_observability,postgres source.json plan
PERF_0062,evidence/retained_plans/mysql/source.json,cases/PERF/PERF_0062/evidence/retained_plans/mysql/source.json,legacy_file,cases/PERF/PERF_0062/runs/mysql/plans/source.json,7698,1706e26a2f7e29548c79c59a919105f0877237a75e2c8cfb283c2bbb22a2cc90,1706e26a2f7e29548c79c59a919105f0877237a75e2c8cfb283c2bbb22a2cc90,True,retained_plan_evidence,evidence,True,plan_observability,mysql source.json plan
PERF_0062,evidence/retained_plans/mysql/rewrite_pos_01.json,cases/PERF/PERF_0062/evidence/retained_plans/mysql/rewrite_pos_01.json,legacy_file,cases/PERF/PERF_0062/runs/mysql/plans/rewrite_pos_01.json,7324,2161511d9a1b4749b88ea3e0ee926210f86bc6bfa3c514cdbd0be8244acdbbcc,2161511d9a1b4749b88ea3e0ee926210f86bc6bfa3c514cdbd0be8244acdbbcc,True,retained_plan_evidence,evidence,True,plan_observability,mysql rewrite_pos_01.json plan
PERF_0062,evidence/retained_plans/mysql/rewrite_neg_01.json,cases/PERF/PERF_0062/evidence/retained_plans/mysql/rewrite_neg_01.json,legacy_file,cases/PERF/PERF_0062/runs/mysql/plans/rewrite_neg_01.json,7698,dbce4ed462ff35f1304707504fde1ae6e84a7f2250384cac3ad4275a8f590d38,dbce4ed462ff35f1304707504fde1ae6e84a7f2250384cac3ad4275a8f590d38,True,retained_plan_evidence,evidence,True,plan_observability,mysql rewrite_neg_01.json plan
PERF_0062,evidence/retained_plans/spark/source.sanitized.txt,cases/PERF/PERF_0062/evidence/retained_plans/spark/source.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0062/runs/spark/plans/source.txt,13195,a2d7755f202e7c6e68c60c41751b8329310359bdee355d0ec45afa81da1c0c9f,f9443d8ba3911ae5c484f405014ee687b985b9e3dbb5dd2cc9f9babc1ac6dcb4,False,retained_plan_evidence,evidence,True,plan_observability,Spark source plan observability; local temporary paths redacted
PERF_0062,evidence/retained_plans/spark/rewrite_pos_01.sanitized.txt,cases/PERF/PERF_0062/evidence/retained_plans/spark/rewrite_pos_01.sanitized.txt,generated_from_raw_plan,cases/PERF/PERF_0062/runs/spark/plans/rewrite_pos_01.txt,12444,c516957445adf80a32c0e25376d2b7a392211c6c63afeaa873fbf9549ef55566,66b08378a1b8af0d9ba38d9c5c110f192fc18cb543b96f2361b581c0d7e6aba4,False,retained_plan_evidence,evidence,True,plan_observability,Spark positive plan observability; local temporary paths redacted
