case_id,pool,engine,method_id,route_id,denominator_id,pair_id,pair_type,logical_pair_type,pair_role,source_sql_path,candidate_sql_path,schema_source_path,sqlsolver_left_input_path,sqlsolver_right_input_path,sqlsolver_schema_input_path,verifier_tool,verifier_mode,raw_output,normalized_verdict,invocation_status,runtime_ms,timeout_seconds,raw_stdout_path,raw_stderr_path,raw_output_path,result_checker_exactness_used,local_only,official_metric_input,paper_result
PERF_0062,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0062:postgres,perf_0062__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0062/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0062__postgres.sql,schemas/tpcds_perf0062_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/schema.sql,sqlsolver,jar_cli,,timeout,timeout,30081.715112901293,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0062,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0062:postgres,perf_0062__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0062/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0062__postgres.sql,schemas/tpcds_perf0062_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0062/schema.sql,sqlsolver,jar_cli,,timeout,timeout,30084.588623954915,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0062/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0062/verifier/tools/sqlsolver/perf_0062__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0077,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0077:postgres,perf_0077__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0077/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0077__postgres.sql,schemas/job_imdb_perf0077_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1002.6962629053742,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0077,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0077:postgres,perf_0077__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0077/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0077__postgres.sql,schemas/job_imdb_perf0077_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,978.588817990385,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0077,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0077:postgres,perf_0077__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0077/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0077__postgres.sql,schemas/job_imdb_perf0077_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0077/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1047.7908909088,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0077/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0077/verifier/tools/sqlsolver/perf_0077__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0082,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0082:postgres,perf_0082__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/PERF/PERF_0082/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0082__postgres.sql,schemas/job_imdb_perf0082_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1056.8478230852634,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0082,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0082:postgres,perf_0082__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/PERF/PERF_0082/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0082__postgres.sql,schemas/job_imdb_perf0082_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1034.5385490218177,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
PERF_0082,PERF,postgres,sqlglot_noop,noop,track_a_same_engine:PERF_0082:postgres,perf_0082__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/PERF/PERF_0082/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/PERF_0082__postgres.sql,schemas/job_imdb_perf0082_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/PERF_0082/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1050.588465994224,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/PERF_0082/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_perf_0082/verifier/tools/sqlsolver/perf_0082__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0005,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0005:postgres,cons_0005__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0005/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0005__postgres.sql,schemas/calcite_core_sql_tests_cons0005_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,889.6449620369822,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0005,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0005:postgres,cons_0005__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0005/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0005__postgres.sql,schemas/calcite_core_sql_tests_cons0005_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,877.6759098982438,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0005,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0005:postgres,cons_0005__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0005/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0005__postgres.sql,schemas/calcite_core_sql_tests_cons0005_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0005/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,898.4632740030065,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0005/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0005/verifier/tools/sqlsolver/cons_0005__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0007,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0007:postgres,cons_0007__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0007/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0007__postgres.sql,schemas/calcite_core_sql_tests_cons0007_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,950.1776640536264,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0007,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0007:postgres,cons_0007__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0007/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0007__postgres.sql,schemas/calcite_core_sql_tests_cons0007_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,957.950385985896,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0007,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0007:postgres,cons_0007__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0007/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0007__postgres.sql,schemas/calcite_core_sql_tests_cons0007_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0007/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,947.6262220414355,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0007/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0007/verifier/tools/sqlsolver/cons_0007__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0009,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0009:postgres,cons_0009__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0009/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0009__postgres.sql,schemas/calcite_core_sql_tests_cons0009_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,916.4694600040093,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
